"","X1","X2"
"1287","Decent on cleaning the floors, I grab the vac maybe once a week now instead of everyday. Apparently mine is a vampire because it doesn’t like the sun and every time it hits a sunny area it stops working and beeps at me.  So as long as we have it clean at night, the little vampire is happy and my floors are too.","Reviewed in the United States on November 29, 2019"
"1288","The scheduled cleaning feature stopped working after 3 months. The whole vacuum stopped working after about 6 months. Garbage product don’t waste your money.","Reviewed in the United States on November 29, 2019"
"1289","The tank is a little small and battery doesn't seem great either. Running it everyday still can't get all the dog hair (and I only have one dog that doesn't shed a ton). The direction around the cleaning area seems completely random. The worst part of it all, is the app requires a lot of permissions on your phone that it has no business needing and is very, very invasive. I just download the app to set it up, then immediately delete. Good robot for the price, esp if you get it on sale, but there are probably better ones on the market.","Reviewed in the United States on November 29, 2019"
"1290","This Deebot is awesome. I have purchased a second one now. My neighbor loved my last Deebot so much I gave it to her for her bday and now I’m buying another!! I’m a  Single mom with one child and no pets. I’m also a house keeper and I run my own company. I wear many hats and can’t be everywhere all the time so this little thing has really made my life easier. I call him DeeBo (like from the movie Friday). When I leave for work, Deebo goes to work. He cleans my floors and my carpet and I come home to something clean! He also has a feature to set him to go off at certain times. He goes off In the middle of the night so I empty the tray before bed and in the Morning. It’s super easy. He will get caught in those fur rugs so I just roll ours up quick and tell my daughter she better pick up her toys if she doesn’t want Deebo to eat em. I’ve found toys and hair ties before and you can easily remove what you want from the tray. I bought my first vacuum in March 2019 and am buying the second one for my Christmas gift to myself because really this gift just keeps on giving and I need the help!! I’d definitely buy this version of a robot vacuum to try first before you spend a ton of money a super expensive model/version.","Reviewed in the United States on November 28, 2019"
"1291","This vacuum does not ""suck up hair"" like a normal vacuum would. It runs on brushes and sweeps the hair into a tray that you clean out after use. We had this vacuum for about a year and then it no longer continued to work. It would turn on and run about 15 feet and then stop and continually beep. I took the entire thing apart, cleaned and replaced the brushes. Still the same result.","Reviewed in the United States on November 28, 2019"
"1292","Cleaning office floors","Reviewed in the United States on November 28, 2019"
"1293","The vacuum cleaner was great while it lasted, but it broke down after 1 year. It no longer works.","Reviewed in the United States on November 28, 2019"
"1294","I had this for around a year and at first it worked great. It didn’t really get stuck anywhere and the carpets were noticeably cleaner but after around a year it started to have issues. For some reason it kept turning on at midnight. I checked the cleaning schedule and it wasn’t set to midnight.I spoke with tech support and they had me reset it which seemed to fix the problem for around a week or two then it started again. I spoke with tech support again, who had me reset it again and that seemed to fix it for a little bit. But when it happened the third time Ecovacs replaced it.The replacement arrived about a week after I sent back the original one and it worked for about a day or two then the issues started. It was turning on at midnight and getting stuck on the stairs. Ecovacs said it may be the carpet but the pervious one did not have this issue and it was the same carpet and stairs. After some more troubleshooting Ecovacs replaced this one too.So now we're on robot number three. This one instantly got stuck on the stairs and at this point I just kind of had enough with the robot and contacted Amazon who offered to take it back and give me some credit for it.Overall, I don't think it was a bad basic vacuum but after having it replaced twice, I just had enough with it and wanted something else. I’m sure if I had spoken with Ecovacs they would have replaced the third one but I really didn’t want a fourth one.","Reviewed in the United States on November 28, 2019"
"1295","Have a dog that sheds and this vacuum gets it all","Reviewed in the United States on November 28, 2019"
"1296","It was awesome when it worked.  It lasted about 6 months.  I just discovered that my daughter bought it here on Amazon on November 18, 2018, so doubtful they will do anything about it now. I would give a higher rating if they would replace it!","Reviewed in the United States on November 28, 2019"
"1297","We like the features for the price. Speaking to Support is difficult because of language differences.","Reviewed in the United States on November 28, 2019"
"1298","The dual side brushes on this device are a huge advantage however, it has two big flaws.1. Not very smart - it keeps going over the same spot over and over again.2. The side brushes are super delicate; mine stopped working 8 months after we bought the device","Reviewed in the United States on November 28, 2019"
"1299","Love it! We have 3 dogs and it really does a great job at getting up a ton of hair. No major issues yet but I do not run it everyday yet (training my puppy not to go after it still).","Reviewed in the United States on November 28, 2019"
"1300","Was skeptical about getting a bot vac. Love ours. It goes on automatically at 5:30pm. We need to remember to move all scatter rugs (although it vacuums over 1 bath rug with no prob). We run it 2x/day and there’s always dust/hair to throw out. Wonderful for cleaning our dobie’s short hair. Suction could be better. We’re lazy to vacuum, this vacuum is a godsend!","Reviewed in the United States on November 27, 2019"
"1301","Great product have had over a year and still works wonderfully","Reviewed in the United States on November 27, 2019"
"1302","I was always hesitant to buy ones of these but a friend told me she uses her to vacuum under her bed so I thought I would try it and not only for under the beds but around my bird cages.  This has become my little helper!","Reviewed in the United States on November 27, 2019"
"1303","We have gone through 3 deebot vacuums in the first year. It would throw an error code and not start again, not any fault of our own or misusing it. Yes, their warranty and return is great. BUT do some research outside of the ""glowing"" amazon reviews on this product. We are now outside of that 1 year warranty and I definitely wouldn't buy another. Their sensors start to fail within the first month of moderate use and I now have paint chips out of my trim and walls. This happened on every single deebot, which leads me to think there are some bad flaws with their design. Im sure this vacuum will throw a code here soon, its only a matter of time.","Reviewed in the United States on November 27, 2019"
"1304","I was looking for an entry level vac to try out as my first robo vac and this fit the bill perfectly. It's very much an entry level vac, and doesn't have the bells and whistles of the nicer models but it works well for me. I needed something to clean up the crumbs the kiddos leave behind every meal and this guy will bump around, take it's time...but it will clean it up eventually. I've learned to not watch it vacuum (it drives me nuts to see it move the crumbs and not pick it up...but it does a second pass to get them) so now I just turn it on and leave the room to let it do it's thing.","Reviewed in the United States on November 27, 2019"
"1305","Extremely disappointed in this vacuum and the company. I received this as a gift 2018 Christmas. About 4 or 5 months ago we started to have problems to where every time we used it my husband had to clean the sensor. Eventually cleaning it wasn't helping. So we contacted the company and they wanted a receipt. All we had was an order number from target where it was purchased for us. Apparently that wasn't good enough for the company and they are unable to help us. All we want is a new sensor part and we are willing to purchase to see if that is what is wrong with it but they wont help us due to not having an original receipt. I really enjoyed this vacuum while it lasted. I have 4 animals so not having to vacuum and sweep daily was a big help. Unfortunately back to vacuuming daily with a broken Deebot sitting in the corner of my house being useless.","Reviewed in the United States on November 26, 2019"
"1306","We purchased this in February and when I tried to turn it on this past weekend, it was dead (it had been mounted on the base since the last time I used it a week ago). I nudged it against the base, and the lights turned blued like it was going to charge. A few seconds later, they turned off. I took it off the base and cleaned the connectors and put it back... same thing. The lights turn on for a few seconds and they turn back off. It's completely dead.I tried to send a message to the manufacturer through Amazon's ""product question"" option, but no one has replied. I know it's not the most expensive robotic vacuum, but shouldn't it last more than nine months?!","Reviewed in the United States on November 26, 2019"
"1307","Schedule a cleaning time. Was not convenient so we turned off. Still activated. Reinstalled app, still activates. Only way to keep this thing from turning on now at 7pm nightly is to let the battery run out.Otherwise works well but this is now beyond an annoyance. Can’t find answers anywhere that work. Shame.","Reviewed in the United States on November 26, 2019"
"1308","I have a small one story house so I thought this would simplify cleaning for me. I used it once or twice a week. After a year, it started having trouble while charging. It would charge for a bit then start beeping and continue giving alarm beeps until I turned it off. I called the company and at first they made me send in a my receipt and all this other documentation and then they told me that since it was past the one year warranty mark, they couldn't help me. I was pretty angry because I had clearly told them when I called the date I bought it so I am not sure why they made me go through a bunch of nonsense when they knew they weren't going to help. I called back and they weren't willing to help troubleshoot even though it seemed like a battery issue, They suggested I ship it back fro repairs at my expense. I called back again and talked to a supervisor who admitted that the batteries only last a year so I should try a new battery. I replaced the battery and it worked for a few weeks but then the same charging issue returned. Very expensive toy considering my last normal vacuum lasted over a decade with hard use and cost about fifty bucks. Buy it only if you recognize it has a short shelf life.","Reviewed in the United States on November 26, 2019"
"1309","This vacuum would do great for three months and then break.  In the three years we had it-it was replaced four times until the warranty was up and they’d no longer replace it.  I do not recommend this product for people that have a lot of animals.  It will not last and it’s a pain to get a replacement.  Would not buy from this company again.","Reviewed in the United States on November 26, 2019"
"1310","It is a decent product given the low price as the suction is solid. However, it seems to constantly get stuck in several locations in my house where it continues to brute force it's way under some furniture which it should not be able to fit under lodging itself and getting stuck, its ""radar"" to avoid hitting furniture is hit or miss with darker items, and at times has had issue navigating back to it's base. Now, after about 6 months of use, its started to rattle when running and I have a feeling it's not going to last much longer. Probably best use case is smaller sparsely decorated  apartments.","Reviewed in the United States on November 26, 2019"
"1311","Only worked for two months, it runs out of battery every 30 seconds :(. I would pay more for a better vacuum.","Reviewed in the United States on November 26, 2019"
"1312","Have had the Deebot for a little over a year. The first year it worked okay, no pattern and very random cleaning, which was expected. Once it hit the year mark, it stopped working. It gets 2 feet from the docking station and has already lost its charge. Not worth the money","Reviewed in the United States on November 26, 2019"
"1313","I got this as a Christmas present for my grandma, and she loves it. She calls me every once in a while to let me know that “Alex” (the deebot) is doing well and is doing its chores. She doesn’t have pets, so I don’t know if I’d recommend one for pet owners. If my seventy year old grandmother can figure out the phone app controls and is satisfied with the job, that’s saying something.","Reviewed in the United States on November 26, 2019"
"1314","It worked great until it didn't. I had this unit replaced 3 times due to a motor malfunction, drop sensor error, and side brush malfunction. I always took extremely good care of it and kept up with cleaning it and changing the parts and I never had a unit last over a year. Then, when my third unit broke customer service said they could no longer be of help and stopped replying to my emails.","Reviewed in the United States on November 26, 2019"
"1315","I have wanted a robot vacuum forever but bought a nice brand name regular vacuum a few years ago so couldn't justify it. I finally jumped in & purchased it and am so happy I did! I set this up to vacuum every other day for the most part. It vacuums my whole first floor, usually within 60-90 minutes--I clean out the tray at least once during it's run. It keeps my house looking picked up daily now instead of the maybe bi-weekly vacuuming that was happening before.There are a couple of things I don't love about it, but I accept since I didn't buy one of the more expensive brands. I need to put my kitchen chairs up if I want it to do a good job under the table (which is a minor complaint). The big thing is I have to rescue it quite a bit. If it had a smart feature where it learned my home, this probably wouldn't happen so I concede to my not buying the more expensive options. But it's always getting stuck on vent covers or under my coffee table and sometimes in new places that make no sense. Because of this, I only run it when I'm home. Otherwise it seems to get stuck within the first few minutes so what's the point. This makes the scheduling feature pointless. I work from home so it's not the worst thing for me to just remember to run it. It's noisy enough where I don't always want to listen to it though which is why I docked a star off for it's damsel in distress attitude.","Reviewed in the United States on November 26, 2019"
"1316"," Quit working on the 5th time using it.","Reviewed in the United States on November 25, 2019"
"1317","Product is nice but way behind in technology. Definitely runs slow. Vacuums in circle and not a consistent pattern. Does not memorize basic layouts of floorplans and very noisy..","Reviewed in the United States on November 25, 2019"
"1318","Overall it works pretty well. But I bought it in March 2018 and I’ve already replaced the battery once. Now when it’s plugged in it won’t stop beeping. It won’t even charge, just beeps every few minutes. I wanted more than 2 years out of this vacuum.  I might try and replace the battery again. But it’s more likely that I’ll try to find a good Black Friday deal on a better one to replace it.","Reviewed in the United States on November 25, 2019"
"1319","I have all hard floors in my house, so i cant give a review on how it does for carpet. For my setup however this vacuum for the price has exceeded my expectations. Just set the days and time you wish it to clean and forget it. Just remember to empty it. Does great with finding home even with the base being at the other end of the house.Make sure that all cords and small rugs are picked up or it will get caught in the robot. Setup was really easy. If your using wifi then you have to setup a 2.4 G network the robot software will not work with the 5.0 G.","Reviewed in the United States on November 25, 2019"
"1320","I love this vacuum so much. It’s honestly better than I imagined. The auction is really good and perhaps a little too good for carpet. It pulls up a lot of stuff. It’s certainly not silent, but not too loud. It has no issues going from my hard floors to the rug. The battery life is about 90 minutes for the standard suction and about 45 minutes for max suction. I did have it get stuck once on an extension cord under my couch, so I had to tape that to the wall. It generally does a good job of going around things. The app isn’t amazing, but it does what you need it to do. I’m really happy with this purchase and I would definitely recommend it.","Reviewed in the United States on November 25, 2019"
"1321","I love this thing except for the fact that it is constantly getting tangled in cords. Lamp cords, extension cords, speaker wire, anywhere that there is a cord on the floor this thing finds it, flails around on it, and gets stuck. As a result, it's useless for scheduled or unsupervised cleaning.","Reviewed in the United States on November 25, 2019"
"1322","Not the greatest cleaning product, but good item for light cleaning","Reviewed in the United States on November 25, 2019"
"1323","You get what you pay for...the unit charges but no longer moves to clean. Very disappointing.","Reviewed in the United States on November 25, 2019"
"1324","Do not buy this product, it will scratch your hardwood floors. The company has put a statement in the instruction manual that they are not liable for any damages and will tell you they can replace the unit or give you a refund after they investigate your claim and decided whether or not you get your money back. We sent pictures of the damage and no resolution or concern for what happened. Buyer beware!!!","Reviewed in the United States on November 25, 2019"
"1325","I was extremely skeptical when it comes to these robotic vacuums. However, this bot has exceeded my expectations. Some notes I have no pets, don't have long hair, tile floors, and it runs 5 days a week 2 hours before I leave in the morning. It keeps the place mostly clean but I still need to vacuum and mop.I love this little robot. It's allowed me to spend less time cleaning. It picks up a decent amount of dust and dirt especially from furniture that I fail to clean under regularly. It's roughly 2 hour battery life is good, as its not a smart vacuum in the sense that it doesn't map your house, it simply meanders around. It can be quite annoying to watch it clean a corner or under the same chair for 15 minutes. While we're on annoying, if you run this while you're home its like having someone with little hand held vacuums following you around for 2 hours. If you think you can ignore this more power to you. Feel free to run it while you're not home but if you have an alarm with a motion sensor the vacuum will set it off.This is not a set up and forget type of device. It does require some TLC. Depending on your hair you should check the brushes and rollers regularly. It also needs to be emptied on occasion. Aim for every 3-5 uses. Parts will also need to be replaced on occasion.Cords. This little robot loves to eat up cords. Any cord it can get its greedy little brushes on, it will attempt to eat and then proceed to drag them all over the house until it senses a problem and shuts down. This shut down is inconsistent and I've had it rip out phone charges and then drag said phones around the house. This could be a concern if you have any light items that could be dragged off of high shelves or tables and break. At least if it does this it'll clean up its own mess. Make sure you keep all cords off the floor where this device will be operating. Some simple Velcro cord controllers sold everywhere will do the trick and they're cheap.The App. The app is easy enough to use and understand. It also has features telling you when to replace various parts of the machine. Brushes, filters, rollers, etc. It looks like these are on a timer and don't actually take into account the actual state of these parts, use your best judgement. You can also use the app to control this little guy like a RC car.Overall I'm pleased with this vacuum and I would buy it again. For the price you can't go wrong. However if you're thinking this will make it so you don't ever have to clean, you're wrong. This device will help supplement your cleaning schedule, not replace it.","Reviewed in the United States on November 25, 2019"
"1326","Funciona con alexa","Reviewed in the United States on November 25, 2019"
"1327","---WARNING--- Do not purchase the Deebot Products.  There are issues with the brush motor failing to work and the longevity of the battery life.  People including myself have been complaining to get it fixed under warranty or provide replacement parts.  I am also willing to pay for replacement parts but Ecovacs does not allow it.  This is a defective and inferior product and Ecovacs is not will to address the issues.","Reviewed in the United States on November 25, 2019"
"1328","I had this product for a little over a year and it all of a sudden stopped working. So for me, I wouldn't advise on purchasing this item of you expect a longer life span.","Reviewed in the United States on November 25, 2019"
"1329","I like the way it has cleaned until about 2 weeks ago. It has started turning on by itself (usually at night) and sensors are not working. I’ve tried all I know to do to fix it. It is useless to me now as it bumps into everything, gets stuck and could fall down stairs. I’m going to call about warranty since I’ve only had it for 6 months. I was going to purchase for children for Christmas, but not sure I should now.","Reviewed in the United States on November 25, 2019"
"1330","After a year of use, the battery is not more charging. i open the vacuum, and found a very cheap chinese battery. this is not a cheap vaccum for use that kind of battery. i have to spend a $30 replaceament battery for a pack of 14.4V 2600mA (very expensive).the problem i s on the charging port, which doesn't have the power to charge the batteryAlso, one of the side brushes doesn't spin, after a 6 months of use.The vacuum came with a 0NE YEAR WARRANTY, and works for 14 months...Good marketing.","Reviewed in the United States on November 25, 2019"
"1331","This  unit has stopped working after 9 months.  The unit just moves in circles. Do I have any warranty in this peoduct?","Reviewed in the United States on November 24, 2019"
"1332","We really like our Deebot. Does a great job cleaning up our floors and is easy to maintain.","Reviewed in the United States on November 24, 2019"
"1333","Works great. It does go off line regularly, but then I just re add it.","Reviewed in the United States on November 24, 2019"
"1334","I purchased this vacuum as an early Christmas present for my husband. I was nervous about it so I gave it to him early so that I could return it if it did not work properly. I was pleasantly surprised by this little vacuum. My husband is very picky about the products that he purchases and in particular he is very picky about vacuums. I was pleased to find that he was very pleased with the performance of this vacuum. It works well with Alexa, it has decent power and suction.  Yes you have to clean it but that is to be expected with any vacuum. Overall I would rate this vacuum very well and would recommend it to anyone looking for a robotic vacuum.","Reviewed in the United States on November 24, 2019"
"1335","Worked for 6 months and then wouldn't charge.  It was GREAT!!  It won't hold a charge now at all.  I purchased a replacement battery and it still won't charge and work again.  So, unless you only want to use this product for 6 months, would not recommend.","Reviewed in the United States on November 24, 2019"
"1336","This thing works great! It does everything i need it to do. I have never used a roomba but i honestly don't know what it could do better to cost so much more. It's nice coming home to a freshly vacuumed house every day and the deebot is docked back at it's home. If you follow the instructions on the home location it works great every time","Reviewed in the United States on November 24, 2019"
"1337","My N79S broke after a year and two months. The battery died and I just replaced it, and I was not even using it so much (3 times a week) when the forward brushes stop spinning. Not to say that the brush bristle was falling apart that I had to put a drop of superglue to keep it in place.Even when it worked the front brushes were pushing some of the dirt past the suction port.Not worth the price for what it worked.","Reviewed in the United States on November 24, 2019"
"1338","1st one I received didn't work. Got a replacement in 5/15/19. Worked well.  Ran it twice a day sometimes.  (My house is 1100 sq ft. With furniture, it had a smaller vacuuming area.) Turned it on last week, it moved about a foot and died. Of course the warranty had run out. Last year I had an irobot, it lasted about 6 months.  Guess I will try a different brand.","Reviewed in the United States on November 23, 2019"
"1339","Every night at around midnight this thing turns on and terrorizes my chihuahua and persian in the living room.  We can't figure out how to make it stop.  It's not listed on the cleaning schedule.  Works well and got it during a lightning deal, so the price was great.","Reviewed in the United States on November 23, 2019"
"1340","It solved our daily struggle with hair and fluff. Cleans everything in an hour (55m2). Won’t substitute regular deep cleaning but definitely helps when we need to use the mop to clean deep because we don’t have to sweep the floor anymore. My boyfriend reaaaaally loved it haha","Reviewed in the United States on November 23, 2019"
"1341","We purchase it in May, and today stop working, waste of money!!!!!!!!","Reviewed in the United States on November 23, 2019"
"1342","Great product, work better than the roomba and it’s a lot cheaper.","Reviewed in the United States on November 23, 2019"
"1343","Be very cautious we purchased this unit it worked well fot 6 months. It was replaced under warranty and replacement lasted less than a year. Emailed mfg. They do NOT warranty replacements. So it cost quite a lot for no longer than it lasted.","Reviewed in the United States on November 23, 2019"
"1344","I have too many indoor pets. Despite sweeping our laminate flooring, the hair on the floor was becoming overwhelming. Before I sent the whole lot of them outside, a friend suggested this little guy.I run the DEEBOT every morning when we leave. I cannot believe the amount of hair, dirt, sand, and random yuck it picks up each day. In the month we’ve had DEEBOT, there hasn’t been a day I’ve come home and not made a remark about being thankful for this machine.The key is to make sure there are no cords or socks on the floor. Empty him every day, and be amazed at the job he does. Your floor won’t be perfect, but you’ll feel a lot better knowing this little fellow has been working while you were away.","Reviewed in the United States on November 22, 2019"
"1345","Lasted about a year. Main brush motor stopped and can’t find any replacement parts to repair. My roomba is 5 yrs old and still kicking!","Reviewed in the United States on November 22, 2019"
"1346","I was sceptical at first, but this thing does a great job! No, it does not do as good of a job as a standard vaccum cleaner, but it cleans up 95% of the mess both on my hard floors and my thick rugs.It goes from hard flooring to carpet seamlessly (though it's mush louder on the carpet). Since it only has random pathing, it does get stuck pretty often, but not super easily. I have had more problems with it not being able to find its base when the battery is low than I have with it actually getting stuck on things.The app is great! The ability to control the vacuume like an RC car is SO handy. I would be lying if it said I haven't used that feature to entertain my toddler by giving him something to chase around....Overall, I am very pleased with my purchase!","Reviewed in the United States on November 22, 2019"
"1347","excellent unit for the money.  I gave it 5 stars. I don't know that it would work well with every floor plan but it works great with ours.  but that has nothing to do with the unit and more do with if you should get a robot vacuum or not.","Reviewed in the United States on November 22, 2019"
"1348","While this vacuum does get stuck under my entertainment stand sometimes, it's been an amazing addition to my household.  It picks up great and returns to the docking station when it gets full or needs a recharge.  I've had to pick it up from one or two areas in the house, but I've been impressed with how much it picks up.","Reviewed in the United States on November 22, 2019"
"1349","Had the vacuum for about a week now and It literally hasn't worked correctly since day one. Setup was pretty easy and programming was a breeze! Then the foolery began, day one of a scheduled clean the vacuum fired up when it was prompted to do so and for a brief 20 minutes I thought to myself ""yes finally ill have constant clean floors!!"" and then it all came to a screeching beeping end. In the middle of the floor it threw a code for dust bin error, I thought at first that this little sucker already filled its bin but there was hardly anything in there... So i restarted it and it cleaned for about 10 minutes and threw the same code. this went on for about 2 days and so I contacted the costumer service  where I was politely told to go .... myself, nice. So after a week of problems and 180$ short I chucked this little sucker in the trash to be at home with it type, trash. This thing is absolute trash.","Reviewed in the United States on November 22, 2019"
"1350","The best cleaning robot ever!! It’s been two years and still working great. I have two long hair cats and it keeps my floors free of hair!","Reviewed in the United States on November 21, 2019"
"1351","My Deebot worked great for about 2 months. But now it keeps stopping and beeping 4 beeps. Apparently it thinks it is out of battery when it is not. I press the remote to make it continue, but I must be present and keep pressing the remote. I'm unhappy for the $$ spent.","Reviewed in the United States on November 21, 2019"
"1352","Works well.  Fun to watch, fairly quiet.","Reviewed in the United States on November 21, 2019"
"1353","We LOVED our Deebot N79s for the first year we owned it, but it stopped working right after the 1-year mark. We have 2 cats, a dog, and a toddler and only ran the Deebot every other day (while sweeping & vacuuming daily). We made sure to keep the debris bin emptied and took meticulous care of it, but one day we started getting an error message that said ""Main Brush Malfunction"". We replaced the main brush, thinking it was just old, but that didn't work. We cleaned the whole machine with no luck. We then started Googling and found this to be a common problem & found a video by someone showing how to solve the issue - by taking apart the main brush motor and cleaning it out for debris. My husband did so, put it back together, and we continued to get the same error message. At this point I contacted customer service and asked if we could purchase a replacement motor --- their response was that we were unfortunately outside of our 1-year warranty period and they don't sell replacement parts, but that there would be repair shops opening in the US in the coming years. They also sent a link to a video that ""others have found to be helpful"" - and it was the same video that we had already found on our own. We now have an expensive piece of equipment taking up room in our home that is useless, because it will not run.I'm extremely disappointed in the lack of quality of not only the product but also the support from Customer Service, and after discussing with other EcoVacs product owners have found this to be a common thread. We will not invest in another EcoVacs product and will highly discourage anyone else from doing the same. Waste of money, highly disappointing.","Reviewed in the United States on November 21, 2019"
"1354","This puppy is awesome. First five days needed a severe cleaning after every vac. After that, tossing away a small dustball. My floors are super clean.  Just me, a hippie, and my long hair cat in an 1800 sqft home. This vac does it all. The software is difficult to get going, but once you get it hooked up this vac is great. I’m delighted","Reviewed in the United States on November 21, 2019"
"1355","So it cleans very well and seems to have good suction, but it has a hard time going over my room divider and gets stuck and cant figure out how to get unstuck so it just keeps turning. But overall i'm happy with it. it runs on high for about an hour, the App is only really used to turn on or send home and change the power setting, you cant control the direction while its cleaning, if you send it to the charger /home, you can control it. Sometimes the sunlight will deter it from going into certain areas.  I purchase a Rumba a few years ago for $400 and it didn't work as good as this one, although it never got stuck, so this is great for the money.","Reviewed in the United States on November 20, 2019"
"1356","Thing works GREAT when it's cleaned out and has fresh brushes.  I've had zer0 problems with getting caught on rugs, falling off stairs, etc.I know it's expected, but I wish hair wasn't so hard on it.  It 'clogs'  brushes and whatnot.  I have to remove hair from spinning brush/wheel areas, but Lil' Dee does a good job telling me it needs attention.Great, great, machine though.  Can't imagine not having it, meow.","Reviewed in the United States on November 20, 2019"
"1357","Don’t waste your money! Lasted less than 6 months and company won’t replace it! Amazon needs to ditch this company","Reviewed in the United States on November 20, 2019"
"1358","I normally don't write reviews. Specially if they are negative, but this vacuum is not a lasting one. This is my third robotic vacuum. Second from this brand. The first an M80 which is great. Still works perfectly, just too noisy for our taste. This vacuum ok with nose. However, over time, one of the side brushes gears inside break and then it makes a horrible noise. Under warranty they have changed it already, and now again. I asked if they can upgrade even if I pay more money, as this is the second and the manufacturer just gae me a tuff luck response. BEWARE!","Reviewed in the United States on November 20, 2019"
"1359","Beeps and it has been cleaned all the way to the motor and still beeps","Reviewed in the United States on November 20, 2019"
"1360","After the 1 year mark it started acting up and not running.","Reviewed in the United States on November 20, 2019"
"1361","It was amazing!!! But it completely stopped working after 6 months.... Devastasting.... No support available after 6 months ...","Reviewed in the United States on November 19, 2019"
"1362","This product works great if it doesn’t get itself stuck everywhere. It looks like it is looking to go to places where it gets stuck. I would not recommend it for that reason.","Reviewed in the United States on November 19, 2019"
"1363","This seemed to do ok when it was working, however it never kept a schedule in the app and stopped working completely in less than a year. It was not overused and we don’t have pets, so the cleaning load was light.","Reviewed in the United States on November 19, 2019"
"1364","Good customer service within warranty.","Reviewed in the United States on November 19, 2019"
"1365","Love this. It works great. If your area is smaller, you might have to control it with the remote, but it's easy to do.","Reviewed in the United States on November 18, 2019"
"1366","Purchased end of Aug 2019, area of cleaning is mostly hardwood with carpet in the bedroom, runtime used to be approx. 1h35m, but after a month of 3 times a week scheduled run, the time dropped to approx. 1h of runtime and now mid of Nov 2019, I would be lucky if it will reach 30 mins of runtime. Nothing has changed as far as the area covered or floor type, also setting are unchanged since day 1 of set up. As far as cleaning, it is a decent product.","Reviewed in the United States on November 18, 2019"
"1367","This has seriously changed my life! We call her BroomHilda. She vacuums everyday at 10am and I empty the filter when I get home from work. I programmed everything straight from the remote control and didn’t bother with anything on my phone. I still spot vacuum hard to reach areas (behind doors or that space between the fridge and cabinet, etc.), but this has definitely made my least favorite chore SO MUCH EASIER! Why didn’t I invest in this before!? I recommend this to anyone & everyone!","Reviewed in the United States on November 18, 2019"
"1368","Super easy set up through the app. We have three dogs and hard wood floors on the main floor. The compartment to hold hair/dust,etc.  is super small so needs changed daily for sure. Pretty strong going from wood to rugs. Does light day to day vacuuming but definitely not for deep cleaning. Still cuts the hair in half easy.","Reviewed in the United States on November 17, 2019"
"1369","We bought this vacuum in June 2018 and we are on our third vacuum because it keeps on breaking due to main motor malfunction! Guess what same malfunction on our 3rd vacuum that they have sent us and now they say we are out of warranty and they will not send a replacement but instead we can wait until they open up a repair facility that we can send ours in for and pay to have it repaired! Garbage! Do not buy!","Reviewed in the United States on November 17, 2019"
"1370","Run it twice a week, I have cats and it picked up all the cat hair. So strong","Reviewed in the United States on November 17, 2019"
"1371","I have had this deebot sinceFebruary of this year, it is not working properly.  I have changed the filter and cleaned everything.  This is a lot of money to only last 9 months.","Reviewed in the United States on November 17, 2019"
"1372","Do not buy this product. Ours worked great to start then after eight months stopped working. We bought all new replacement parts and it still does not work. I would give it one star if I could. The main brush malfunctions. At least do a google search on it and you will see, it’s a common problem.","Reviewed in the United States on November 17, 2019"
"1373","When I’m tired .. this vacuum comes to help <U+0001F60A>","Reviewed in the United States on November 17, 2019"
"1374","I have a love hate relationship with this unit! When it works it does a decent job. It misses spots and it's frustrating but when it is no longer working you see just how much it does. It does not have any sort of intelligent learning or mapping and gets stuck a lot! It will get itself in areas that are virtually open (like under a desk)  but because of the radius it spins on it doesn't clear it enough to get out so it will run out of battery and die in random places. We have to search for it more days than we find it on the base. I have had several problems with this unit and errors. We have managed to get it working each time with the help of tech support. I had asked early on that the unit be replaced and I felt it had way too many issues but they always managed to help me get it operating so never replaced it. Just about 14 months of owning it and the thing is dead. We run it daily and do have two dogs but I feel the unit should have a longer life span than that. Because we are out of warranty, there is nothing they would do to help me at this point. This is rather infuriating! It's not like it is 5 years old...I would think a company would want a happy customer and would have opted to make it right when a unit dies just past the warranty. I felt that the unit was priced well for what you get but not at only a 1 year lifespan!","Reviewed in the United States on November 17, 2019"
"1375","I don’t know why I did not buy this earlier! It works! Two things I wish were better was the app & alexa. The app glitches a lot and says wifi isn’t connected when the wifi light indicator is in-fact on. And there aren’t instructions included for alexa connection. But this machine does what I need it to do for our tile floors and it’s saved me so much time! If only it swept and mopped too! Haha","Reviewed in the United States on November 16, 2019"
"1376","Never worked quite as well as our old roomba that it was meant to replace. It could not make it back to its base station no matter where we put the thing. It could not make it over the lip to get from the living room to the kitchen, which our old room a handled just fine.In the end we ended up retiring this to the back bedrooms, and getting a new battery for our roomba. Even then this disappointed. It was rarely used, but has now died just a few months past its 1 year warranty. What a joke. My roomba is going on year 6 and still running quite well with the new battery installed. Never again, I’m going to stick with the original from now on...","Reviewed in the United States on November 16, 2019"
"1377","It is good in terms of price and quality balance. However, it vacuums the same places several times and doesn't do that much deep cleaning.","Reviewed in the United States on November 16, 2019"
"1378","Set up was difficult. It said it was compatible with 5G but then it did connect after all. I had to re program three times to get the right schedule.  This is the dumbest one I've had. It gets stuck on the dumbest things. There are no room boundaries like with roomba. I would not buy another one.","Reviewed in the United States on November 16, 2019"
